uid,opinion_valence
-1640168384724030533,-1.0
-1639656355174709529,-1.0
-1639320790973488685,-1.0
-1639315950201566627,1.0
-1638695928247067361,-1.0
-1638409158590646277,-1.0
-1636433043113465809,-1.0
-1635734187878951891,-1.0
-1635357139769423268,1.0
-1635280992509802723,-1.0
-1634488826558079950,-1.0
-1634214617568477800,-1.0
-1634111598339097273,-1.0
-1633921800838470825,1.0
-1632960402683175486,0.3333333333333333
-1632583464616088776,-1.0
-1632396583766927885,-1.0
-1631776352998890700,-1.0
-1630892587880840532,1.0
-1630704417767516111,-1.0
-1628203673337214382,-1.0
-1628105251367451825,1.0
-1627957729399364409,-1.0
-1626777481319439649,1.0
-1626245308257594808,-1.0
-1624774650300188381,-1.0
-1624703993632896074,1.0
-1624048326128092090,1.0
-1623987477403714673,1.0
-1622908278485286237,1.0
-1622578063961407885,-1.0
-1622538516145377092,1.0
-1621726608974470105,1.0
-1620056908156195705,1.0
-1619628173182681952,1.0
-1618222783085849352,1.0
-1618153049597988276,-1.0
-1617802091669052662,-1.0
-1617480857049770966,-1.0
-1616086028532033665,-0.7142857142857143
-1615898507145459578,1.0
-1615692174061817415,0.5
-1614069611527439286,1.0
-1613255556526268465,1.0
-1613155740228252142,-1.0
-1612909823100211133,1.0
-1612657761147328409,1.0
-1612614994635588665,-1.0
-1612400880248478329,-1.0
-1611991034519342468,1.0
-1611985289123317586,-1.0
-1609634340051666763,-1.0
-1609534219514514907,-1.0
-1609368850465656102,-1.0
-1609311089217176614,-1.0
-1608721948199810548,-1.0
-1608008166100430979,-1.0
-1606073160742047781,1.0
-1605512088949429113,1.0
-1604419725186686195,-1.0
-1604381628469773445,-1.0
-1602769905948467308,-1.0
-1602255132728412068,1.0
-1601985269488238376,1.0
-1601714395655698317,1.0
-1601512116314434291,1.0
-1600380071762470577,-1.0
-1599849314933911600,-0.5
-1598808756203283092,-1.0
-1598452111948766901,1.0
-1598344816353996254,1.0
-1598019849040096065,-1.0
-1595564132974615982,-1.0
-1595323017536290975,-1.0
-1594201322549408794,1.0
-1593704593399678305,-1.0
-1591804347681605873,1.0
-1591776264580062935,-1.0
-1591538548070178870,-1.0
-1591305808840981976,1.0
-1589984254368169362,0.0
-1588930206092962789,1.0
-1588266750794554482,-1.0
-1588107232935694809,1.0
-1587292601473740292,-1.0
-1587018020279091165,1.0
-1586201933712852616,-1.0
-1585924784014933564,-1.0
-1584995725112455288,1.0
-1584689068777616742,-1.0
-1584578083755936828,1.0
-1584274141611560761,-1.0
-1583446194927177654,1.0
-1583125417713678400,1.0
-1582622711548401142,-1.0
-1582122977893733678,-1.0
-1581594153113007979,-1.0
-1580926094289898938,-0.14285714285714285
-1580200121965104006,-1.0
-1579676632385625279,1.0
-1579078383846306714,-1.0
-1578850995259104439,1.0
-1577141448554418589,-1.0
-1576574533850602122,-1.0
-1575748555745898939,1.0
-1575289870655745552,-1.0
-1575047607493861965,-1.0
-1574477228966859334,-1.0
-1573395330997385509,1.0
-1572587335499776853,-1.0
-1572246698016588774,1.0
-1571579307644055753,1.0
-1571235508357197690,-1.0
-1569679749773885613,-1.0
-1568713389219429361,-1.0
-1568416564568835631,-1.0
-1567323742517582056,1.0
-1567269101440993342,-1.0
-1566133187011537429,-1.0
-1565263714705562682,1.0
-1565016902530334229,0.49206349206349204
-1564884036058472283,1.0
-1564811246363309925,-1.0
-1563828800443136012,-1.0
-1563266190545933382,-1.0
-1562895380366320701,1.0
-1562599068480182150,-1.0
-1562554019217904225,1.0
-1562504901383584584,-1.0
-1561756705454531847,1.0
-1561674229059576605,-1.0
-1561284340669524779,-1.0
-1561256556314389119,-1.0
-1560958513594554262,-1.0
-1560772821211969772,1.0
-1558489776893552920,1.0
-1557810023640659181,1.0
-1557718167313905376,-1.0
-1557414765948114986,1.0
-1556842838821325405,-1.0
-1556415611253609323,-1.0
-1556404361154671783,-1.0
-1555766342685724282,-1.0
-1555403285685461916,-1.0
-1554968773379231913,1.0
-1554748910360562141,-1.0
-1554492757301334092,1.0
-1554190085661273406,1.0
-1553194666400423130,1.0
-1553126953105363726,-1.0
-1552278745678161695,-1.0
-1551322420635463412,-1.0
-1550075889257443995,-1.0
-1549977904348499581,1.0
-1549898941737709898,1.0
-1549349885221641274,-1.0
-1547889192555584293,-1.0
-1547518223042666401,1.0
-1546933314086797205,-1.0
-1546867099329699140,-1.0
-1546499823724402136,1.0
-1545873329123016903,1.0
-1545821037569841428,0.0
-1545687658995025852,0.0
-1545210152506309232,1.0
-1544312159538975538,-1.0
-1544288885291715429,-1.0
-1544169501272005283,-1.0
-1543527106754919088,-1.0
-1542332549886496033,-1.0
-1542101013558364025,-1.0
-1539068492766403481,1.0
-1538535040546855706,-1.0
-1537744315498106491,-1.0
-1537543039434479214,1.0
-1537476288926958810,1.0
-1536965764930534288,1.0
-1535709653684496783,-1.0
-1535022151139662784,1.0
-1534909454104993529,1.0
-1534661742391792574,1.0
-1533952496868962534,1.0
-1533891964474377980,-1.0
-1533475849061122993,1.0
-1533325913636743219,1.0
-1533012643249327278,1.0
-1532814580662818339,-1.0
-1532695889911946884,-1.0
-1531613833497676386,-1.0
-1530961743788813499,-0.14285714285714285
-1530754502657170139,-0.2
-1530620231860020953,1.0
-1530286722047484262,-1.0
-1529699026808736100,1.0
-1529230748287329898,-1.0
-1528682168920387620,0.0
-1527033200853205520,-1.0
-1526778915732770481,1.0
-1526773828018849651,-1.0
-1526532998293473005,1.0
-1524255450093204899,1.0
-1524155356532318763,-1.0
-1523604269554538821,-1.0
-1523309761235406174,-1.0
-1523181173608224225,-1.0
-1522995064391968862,1.0
-1520515752189168975,-1.0
-1520460999368370332,1.0
-1519053510499679211,-1.0
-1518970211969360634,-1.0
-1518050339707093672,1.0
-1517792380279818041,1.0
-1517432936245514784,-1.0
-1516509551411995597,-1.0
-1516234439615894075,1.0
-1515609769113965260,-1.0
-1515130059320256740,-1.0
-1514999886966239594,1.0
-1514648069529595205,-1.0
-1514290188879172482,1.0
-1514042907041978822,1.0
-1513557518028785534,1.0
-1512302039681145889,1.0
-1512176323615742576,-1.0
-1511815173940505299,1.0
-1511580159215599283,1.0
-1510833576340437575,-1.0
-1509928834017219249,1.0
-1508071519441550214,-1.0
-1508054581260074462,-1.0
-1507789997565669400,-1.0
-1507219118490914121,-1.0
-1506710839278970512,-1.0
-1504672329688350116,-1.0
-1503981255780521973,-1.0
-1503777689424656777,1.0
-1503751702350932277,1.0
-1503495231050788041,-1.0
-1503112074419462026,-1.0
-1502863441136298067,1.0
-1502176468527280224,1.0
-1502090880112495023,-1.0
-1501704317896527408,-1.0
-1501627931787005478,0.0
-1500582295770513940,-1.0
-1500554815964982850,1.0
-1499614474589136005,-1.0
-1499101895132844844,-1.0
-1499057046529479080,1.0
-1498758695149714772,-1.0
-1498550930895613025,0.8787878787878788
-1498337741873931858,-1.0
-1497547729104187799,1.0
-1497213510662471172,-1.0
-1497089311976700421,1.0
-1495718792980295053,1.0
-1495021523772773779,-1.0
-1494152146668967783,1.0
-1493808703974283435,1.0
-1493752937059140583,1.0
-1493662825195705596,-1.0
-1492137972599697444,1.0
-1491893467328443468,1.0
-1491438442465583347,1.0
-1491391143046115949,-1.0
-1490377983810360979,-1.0
-1490109487629952022,-1.0
-1489627826339767234,-1.0
-1489215338893236868,-1.0
-1488663044368815152,-1.0
-1487631671423206692,1.0
-1487408408482738883,1.0
-1486757806141187409,-1.0
-1485704376071200018,-1.0
-1485405265632796748,-1.0
-1485208007553258498,1.0
-1482968060848279606,1.0
-1482014601921021008,1.0
-1481895664947557823,-1.0
-1481425348869381039,1.0
-1480843103455790315,-1.0
-1480178338028756087,1.0
-1479396252564973023,0.0
-1479273233578771830,1.0
-1479261363797487004,1.0
-1479071159642712368,-1.0
-1478830527171290912,-1.0
-1478182271516758353,1.0
-1478075955119999911,-1.0
-1478003171470439431,-1.0
-1477426527793230541,-1.0
-1475691579594084330,1.0
-1474311916266343036,1.0
-1474179776076607215,0.5555555555555556
-1474035209972157299,1.0
-1473835622045107544,1.0
-1473325453777401227,1.0
-1470296929185706504,1.0
-1470029079371945836,-1.0
-1470007313430463819,-1.0
-1469962810297567104,-1.0
-1469895637235259055,1.0
-1469768537553109354,1.0
-1469730742770796966,-1.0
-1469500917461154604,-1.0
-1468771724797474771,-1.0
-1468399601573948386,-1.0
-1467491498896965687,1.0
-1467360005865667679,-1.0
-1466897615677909008,1.0
-1466481682949008178,1.0
-1466133949279506713,1.0
-1465743604748090255,-1.0
-1462521225116372482,-1.0
-1462447808497892334,1.0
-1460916207418976895,-1.0
-1458229771779053444,1.0
-1458107315121554368,-1.0
-1458052188146431249,-1.0
-1457913217291802936,1.0
-1456974066814196948,1.0
-1456781976448854156,1.0
-1455745548706647508,-1.0
-1455052364486141290,1.0
-1454958462921487219,1.0
-1453942224471579151,1.0
-1453552705793857053,1.0
-1453115479253358285,-1.0
-1452814100675539823,-1.0
-1451981372731450678,-1.0
-1451668787978899306,-1.0
-1451031803804869389,0.0
-1450146270593312196,-1.0
-1450025071311337794,-1.0
-1448450348562489549,-1.0
-1448248967396095210,-1.0
-1448141084711520956,-1.0
-1448056206901070074,1.0
-1447497055961059985,-1.0
-1447359145344355921,-1.0
-1447307530679619988,-1.0
-1445988874825763787,-1.0
-1445729602016983078,1.0
-1445492911201222159,1.0
-1445100509376883873,-1.0
-1441984228409668867,-1.0
-1441186918249786100,-1.0
-1440646066479940481,1.0
-1438606300819885770,-1.0
-1438207427060977849,1.0
-1438031140882987300,-0.3333333333333333
-1437698308137202453,-1.0
-1437613374461412072,-1.0
-1437421519162320672,1.0
-1437293127887214208,1.0
-1437143591203158406,1.0
-1436997291013454801,0.0
-1436707343938119177,-1.0
-1436076699753254825,1.0
-1434986106877387539,1.0
-1433486957291056367,-1.0
-1433158676212191414,1.0
-1432063284484303630,-1.0
-1431987250743139900,1.0
-1431495863686284433,-1.0
-1431438860551654295,1.0
-1431432752324114202,-1.0
-1431242150054811196,1.0
-1430035123509812818,1.0
-1429963375456031907,-1.0
-1429249727688279671,1.0
-1428589321362328770,1.0
-1427679581373659151,-1.0
-1426806145940913604,-1.0
-1425725723273591491,1.0
-1425379844252815850,1.0
-1425322729694632136,-0.3333333333333333
-1424690698694196195,-1.0
-1424604207041465682,-1.0
-1423675326430852310,1.0
-1423658580493460602,-1.0
-1423598689673066921,-1.0
-1422582959031709859,1.0
-1421648046823796851,-0.3333333333333333
-1420294771079067608,-1.0
-1419434808094914965,-1.0
-1419281371340619708,1.0
-1419103922970774254,1.0
-1419048136571053502,-0.3333333333333333
-1417302769227879711,0.0
-1416540098811235694,-1.0
-1415671367104880213,-1.0
-1415632726228328782,-1.0
-1414089317022482885,-1.0
-1413763889024142590,1.0
-1413674151669714702,1.0
-1410207220254851352,0.42857142857142855
-1409621212249701359,-1.0
-1409459011047014790,1.0
-1409187440229163770,-1.0
-1408366003910419323,-1.0
-1407363402112460222,-1.0
-1407269625569816270,1.0
-1407041514205225027,1.0
-1406208637057899652,-1.0
-1405859524666046012,1.0
-1405052097397156275,-1.0
-1403567615556209959,1.0
-1403519857667738844,-1.0
-1403117220979119121,-1.0
-1401868288360741037,-1.0
-1400607745078499331,1.0
-1400303358449320689,1.0
-1400175747924241201,1.0
-1400013590047879267,-1.0
-1399138252249301802,1.0
-1397867825418257721,-1.0
-1397411775127137127,1.0
-1395826638079884768,-1.0
-1395390524250911844,1.0
-1395247511574630921,-1.0
-1395085359132156588,-1.0
-1395062645241443518,1.0
-1394500316844018538,1.0
-1393452303621359432,-1.0
-1393346717670119286,1.0
-1392038158767343460,-1.0
-1391959609595728551,1.0
-1391891811091000515,1.0
-1391732692719946672,1.0
-1391186009158450402,1.0
-1391013298958171380,1.0
-1389418874454635451,-1.0
-1388853673881208094,-1.0
-1388745029471208912,-1.0
-1387153919378940164,-1.0
-1386640702075052702,-1.0
-1386538583574445775,-1.0
-1385789224451369225,1.0
-1385582317260276963,1.0
-1384300750725508192,1.0
-1384126181300945456,-1.0
-1384113451669868030,1.0
-1383653140800906334,1.0
-1382880174389915308,1.0
-1381920170422465344,-1.0
-1381145482681657382,-1.0
-1379218041572704088,-1.0
-1378824541378909153,1.0
-1378116070723925701,1.0
-1377436166431494546,-1.0
-1377331502790373139,1.0
-1377090995114309183,-1.0
-1374702917689225273,1.0
-1374437299563805542,1.0
-1374345914269767070,1.0
-1372907473007507067,1.0
-1372905520217647577,1.0
-1370222800019656584,-1.0
-1369718287026254004,-1.0
-1369489157845432474,1.0
-1369059303545846042,-1.0
-1368998730601130874,-1.0
-1368417329312404355,-1.0
-1368157559622260378,-1.0
-1367965358495588090,-1.0
-1366455352035911209,-1.0
-1364730668012861678,1.0
-1364291426877601333,1.0
-1364073117654537986,1.0
-1363516883065651502,1.0
-1362734457992958923,-1.0
-1362401479875441868,1.0
-1362169343296593214,1.0
-1358670849490522771,-1.0
-1358577818946738694,1.0
-1358573846715780810,1.0
-1357386616673535107,1.0
-1357257059327515906,1.0
-1355982494822613458,1.0
-1354996388596026471,1.0
-1351368674549417391,-1.0
-1350822934225045861,-1.0
-1350277230675565646,0.0
-1350039179503405631,1.0
-1348316556088776207,-1.0
-1347171395780908351,1.0
-1346227368882092470,1.0
-1345871581040191943,1.0
-1345579722958223388,1.0
-1345560297189790717,1.0
-1345474904315042344,1.0
-1343958434595108776,-1.0
-1343683217198190832,-1.0
-1342979974708372360,-1.0
-1341795222258201851,-1.0
-1341783124887537019,1.0
-1341600933149216831,-1.0
-1341514360197645360,1.0
-1340978906226351591,1.0
-1340254249355608249,1.0
-1339925144485321898,1.0
-1339760007303899456,1.0
-1339075398392173780,1.0
-1338913585843452619,1.0
-1338209545350122766,1.0
-1338062001687351847,-1.0
-1337964960645492876,-1.0
-1337061492823399614,1.0
-1336103662087227860,1.0
-1335860825453627438,1.0
-1334159274122265614,-1.0
-1333796312785102275,1.0
-1333679192860734605,1.0
-1332473058639526330,-1.0
-1332142764994175973,1.0
-1331838396726824336,-1.0
-1331644507267172040,1.0
-1331275246864192926,-1.0
-1330861614198775135,-1.0
-1330788893415071537,1.0
-1330410585935243282,1.0
-1329860559888467681,1.0
-1329679714076507576,1.0
-1328839166720459836,1.0
-1328320381570377099,-1.0
-1328160439975969147,-1.0
-1327898869325496555,1.0
-1325467921479058972,0.0
-1323757489102524553,-1.0
-1322716692066144083,-1.0
-1322668394469909010,-1.0
-1322398776405016954,-1.0
-1321527709508414963,1.0
-1320679425242947172,-1.0
-1320596841064807107,1.0
-1320475890796228838,-1.0
-1318547786598977283,-1.0
-1317788504674723780,1.0
-1317340953058698802,-1.0
-1316316124699446918,1.0
-1315428427828077504,1.0
-1315334198422401401,-1.0
-1315143350473141623,1.0
-1314671752442695405,-1.0
-1314632470039705119,-1.0
-1313980485564801279,1.0
-1313672053127832768,-1.0
-1313423918362553464,-1.0
-1313033085417496591,1.0
-1312320582871594888,-1.0
-1311017862491973734,-1.0
-1310787830000902446,1.0
-1310535272760627436,1.0
-1309431923376485676,1.0
-1308822917707150768,1.0
-1308236553651090871,1.0
-1307937586177506516,-1.0
-1307802039533476822,1.0
-1307574175440305443,-1.0
-1306965421592586032,-1.0
-1306241496552938943,-1.0
-1305402652810208717,-1.0
-1304217793376536225,-1.0
-1304058286027776712,1.0
-1302298599410296060,-1.0
-1302150710753892407,-1.0
-1302149416534569809,-0.3333333333333333
-1301828717823052088,-1.0
-1301559821977163734,1.0
-1301279194412922715,-1.0
-1299815859627510237,1.0
-1299478645267946772,-1.0
-1299245353250291692,1.0
-1298652641225120608,-1.0
-1298639232107882566,-1.0
-1298124963003778039,-1.0
-1297873991215876031,-1.0
-1296559243443357547,-0.6
-1296348284615096500,-1.0
-1294865699195710540,1.0
-1294548122335872763,-1.0
-1293345843120674407,1.0
-1292850100397611555,0.0
-1292697865001422875,1.0
-1291956498185066500,1.0
-1290868110444017423,1.0
-1290313325345153784,1.0
-1290185980319330367,-1.0
-1289655367411363010,1.0
-1289210044502180049,1.0
-1288896403141768491,1.0
-1286156244769196258,-1.0
-1285684745663546613,1.0
-1285282477175912866,1.0
-1284949342405329614,1.0
-1284410317818351183,1.0
-1283318460960145212,0.0
-1282835575092055576,1.0
-1282435677086733547,1.0
-1281927172405499523,1.0
-1281387957822890506,1.0
-1280998226737462034,1.0
-1280054214974055248,1.0
-1278362485165387122,1.0
-1278294322727527193,-1.0
-1277806284651524472,-1.0
-1277422868579609920,-0.3333333333333333
-1276575529007357360,1.0
-1276105681961917925,-1.0
-1274014817562118098,1.0
-1273820030036152845,1.0
-1272840883043774441,1.0
-1272630023700862422,1.0
-1271778740238559728,1.0
-1270800428150972454,-1.0
-1269068127205833408,-1.0
-1267322551150336316,-1.0
-1265225851412155843,-1.0
-1265223703006729290,-1.0
-1263179707989682495,-1.0
-1263084601262056563,-1.0
-1262904273209978778,-1.0
-1262277073036857631,1.0
-1261078358642755590,-1.0
-1261007631357091170,-1.0
-1260999708862488860,0.3333333333333333
-1258921232616208025,-1.0
-1258041769809719069,1.0
-1256791876394197169,1.0
-1256765354954119730,1.0
-1256573543688587792,1.0
-1255940202242273195,1.0
-1255310628492822654,-1.0
-1254822011286197868,-1.0
-1254760395181494228,-1.0
-1253435020684371497,1.0
-1252768817254249245,-1.0
-1252004470818619177,-1.0
-1251841969853778317,-1.0
-1251716543486357905,0.5
-1251320598439383107,-1.0
-1250120151208188196,1.0
-1249741586196825606,-1.0
-1248849396435011700,-1.0
-1248839657028002368,1.0
-1248136770859795819,-1.0
-1247431781608016205,1.0
-1245417568299700022,-1.0
-1245088526879963767,-1.0
-1242968091075500145,-1.0
-1241934327487916103,-1.0
-1241657126164909421,1.0
-1241282016834924071,-1.0
-1241204354243671649,-1.0
-1240941515465053900,-1.0
-1238390735037513300,1.0
-1235674151873286339,1.0
-1235548672845396383,1.0
-1233582390341854262,1.0
-1233465253368068196,1.0
-1233361296584277927,1.0
-1233334504206475960,-1.0
-1232377655831561407,1.0
-1232100332245538100,-1.0
-1231607236683285080,1.0
-1231187076107925027,1.0
-1230317366995844439,1.0
-1229233541439315174,-1.0
-1229223641521567277,-1.0
-1229059864349858941,-1.0
-1228730116692500973,-1.0
-1226979778798010611,-1.0
-1226819844154721655,1.0
-1226737997601681471,-1.0
-1225321423777880159,-1.0
-1225186911109838231,-1.0
-1224451024940957791,1.0
-1224424215435756487,-1.0
-1224318190778195091,1.0
-1224049122198985050,1.0
-1224048094365767411,-1.0
-1223657648221501517,1.0
-1222558306219087248,1.0
-1222492664021910925,-1.0
-1222135975624300561,1.0
-1220513963499102845,-1.0
-1220230330923664298,-1.0
-1220161003739256777,-1.0
-1219469825674643527,1.0
-1218298071031987456,1.0
-1217659362340104492,1.0
-1217581943071542807,1.0
-1217476718028298876,-1.0
-1217113861374676048,-1.0
-1216732013124876266,-1.0
-1215803053715318397,-1.0
-1214883655836535362,1.0
-1214052980390910470,1.0
-1213686450415740883,-1.0
-1213092143661208918,-1.0
-1213081620010360501,-1.0
-1212081494981749578,-1.0
-1212065077130470743,-1.0
-1209852900275933581,1.0
-1209075780882335395,-1.0
-1209070765699843452,1.0
-1208559695231110974,1.0
-1208551450187564171,-1.0
-1207521832158391115,-1.0
-1206847847605531508,1.0
-1206077985309621464,-1.0
-1205324409470688069,1.0
-1204831919433978058,-1.0
-1201782858411083870,1.0
